person,questionCode,timediff,rawEeg
javier,27,0.3755322000000092,72
javier,27,0.3760206000000039,70
javier,27,0.37609270000001516,83
javier,27,0.3761566999999957,88
javier,27,0.3761933000000113,85
javier,27,0.37639420000002133,84
javier,27,0.39572700000002214,88
javier,27,0.3958291000000145,83
javier,27,0.39587660000000824,61
javier,27,0.3962602000000004,44
javier,27,0.396316000000013,40
javier,27,0.39635210000000143,34
javier,27,0.39638400000001184,34
javier,27,0.3966809000000069,38
javier,27,0.3967221000000052,40
javier,27,0.396753700000005,39
javier,27,0.3969402000000173,37
javier,27,0.39698390000000927,42
javier,27,0.42798250000001303,48
javier,27,0.45777230000001623,43
javier,27,0.457836900000018,42
javier,27,0.45786610000001815,42
javier,27,0.45810059999999453,40
javier,27,0.4581342000000177,32
javier,27,0.4581586000000186,27
javier,27,0.4581818000000055,32
javier,27,0.4584159999999997,39
javier,27,0.45844840000000886,56
javier,27,0.4584724999999992,66
javier,27,0.4586713000000202,58
javier,27,0.4587001000000157,49
javier,27,0.45872320000000855,35
javier,27,0.45875480000000834,34
javier,27,0.4589512999999954,40
javier,27,0.45897899999999936,45
javier,27,0.4590014999999994,41
javier,27,0.4591910000000041,32
javier,27,0.4592187000000081,37
javier,27,0.4592413000000022,52
javier,27,0.4592632000000094,64
javier,27,0.4594804000000181,70
javier,27,0.4595102000000111,76
javier,27,0.45953289999999924,80
javier,27,0.45955560000001583,82
javier,27,0.4597576000000174,91
javier,27,0.45978630000001885,102
javier,27,0.45980990000001043,114
javier,27,0.4600024000000076,120
javier,27,0.4600312000000031,100
javier,27,0.46005420000000186,83
javier,27,0.46023210000001313,77
javier,27,0.4602594000000124,65
javier,27,0.46028160000000184,43
javier,27,0.4603035000000091,32
javier,27,0.4888532000000225,33
javier,27,0.4889174000000196,37
javier,27,0.488946999999996,35
javier,27,0.4894250000000113,25
javier,27,0.48946080000001757,19
javier,27,0.489483000000007,24
javier,27,0.4895017999999993,35
javier,27,0.48968759999999634,44
javier,27,0.48971370000001,42
javier,27,0.4897325999999964,26
javier,27,0.4899503999999979,17
javier,27,0.4899792000000218,28
javier,27,0.48999829999999633,66
javier,27,0.4900167000000124,80
javier,27,0.4902561000000105,60
javier,27,0.4903022999999962,36
javier,27,0.49032730000001834,27
javier,27,0.49047219999999925,42
javier,27,0.4904978000000142,54
javier,27,0.4905179000000146,51
javier,27,0.5201387000000182,36
javier,27,0.5545949000000121,16
javier,27,0.5547009000000003,18
javier,27,0.5547550000000001,41
javier,27,0.5551444000000174,54
javier,27,0.5551996000000088,33
javier,27,0.5552551000000108,6
javier,27,0.5554346000000123,8
javier,27,0.5558507000000077,24
javier,27,0.5559161000000188,37
javier,27,0.555954799999995,33
javier,27,0.5563405000000046,21
javier,27,0.5563935000000129,22
javier,27,0.5564281000000051,21
javier,27,0.556459799999999,18
javier,27,0.5567606000000183,17
javier,27,0.5568043000000102,19
javier,27,0.5568357000000219,11
javier,27,0.5568671000000052,12
javier,27,0.5571534999999983,33
javier,27,0.5571939000000157,49
javier,27,0.5572252000000049,57
javier,27,0.5575224000000105,64
javier,27,0.5575634000000207,74
javier,27,0.5575941000000171,83
