person,questionCode,timediff,rawEeg
javier,12,0.5064192000000105,89
javier,12,0.5064988000000028,92
javier,12,0.5065447000000063,100
javier,12,0.506933900000007,92
javier,12,0.506986100000006,89
javier,12,0.5070252000000011,89
javier,12,0.5070639000000057,105
javier,12,0.5073879000000119,128
javier,12,0.5074347000000046,137
javier,12,0.507472000000007,151
javier,12,0.5077830000000034,164
javier,12,0.507826900000012,176
javier,12,0.5078626000000099,196
javier,12,0.5081800000000101,228
javier,12,0.5082260000000076,260
javier,12,0.508260600000014,284
javier,12,0.5082916000000068,308
javier,12,0.5086226000000096,325
javier,12,0.5086878000000041,331
javier,12,0.5087296000000094,332
javier,12,0.5094075000000089,328
javier,12,0.5094721000000106,325
javier,12,0.5095354000000043,330
javier,12,0.5100017000000037,336
javier,12,0.5100562000000082,341
javier,12,0.5100900000000053,343
javier,12,0.5101224000000002,320
javier,12,0.5258638000000104,290
javier,12,0.5259688000000011,299
javier,12,0.562009500000002,321
javier,12,0.5965840000000071,314
javier,12,0.5966886000000073,297
javier,12,0.5967305000000067,282
javier,12,0.5970835000000108,263
javier,12,0.5971314000000092,237
javier,12,0.5971666000000084,209
javier,12,0.5975502000000006,187
javier,12,0.5976101000000114,165
javier,12,0.5976461000000057,152
javier,12,0.5976781000000102,147
javier,12,0.597993300000013,121
javier,12,0.598037000000005,88
javier,12,0.5980715000000032,70
javier,12,0.5983570000000071,57
javier,12,0.5983976000000126,45
javier,12,0.5984293000000065,32
javier,12,0.5984602000000052,1
javier,12,0.5988166000000064,-18
javier,12,0.5988766000000112,-8
javier,12,0.5989131000000043,-1
javier,12,0.5992250000000041,-11
javier,12,0.5992688000000044,-36
javier,12,0.5993019000000004,-59
javier,12,0.5995875000000126,-69
javier,12,0.5996292000000096,-60
javier,12,0.5996614000000022,-49
javier,12,0.5996926000000116,-34
javier,12,0.599971200000013,-51
javier,12,0.6000109000000009,-94
javier,12,0.6000441000000052,-129
javier,12,0.6003210000000081,-140
javier,12,0.6003616000000136,-153
javier,12,0.6003937000000121,-164
javier,12,0.6006680000000131,-158
javier,12,0.6007085000000103,-153
javier,12,0.6007439000000119,-165
javier,12,0.6010169000000047,-169
javier,12,0.601056000000014,-153
javier,12,0.6010870000000068,-134
javier,12,0.6013607000000007,-119
javier,12,0.6014003000000088,-138
javier,12,0.6014320000000026,-166
javier,12,0.6014634000000001,-165
javier,12,0.601738200000014,-135
javier,12,0.6017778000000078,-110
javier,12,0.6018086000000125,-110
javier,12,0.6019745000000114,-122
javier,12,0.6262417000000084,-124
javier,12,0.6263487000000083,-115
javier,12,0.6263984000000136,-98
javier,12,0.6267866000000026,-98
javier,12,0.6268447000000066,-115
javier,12,0.6268858000000108,-145
javier,12,0.627081600000011,-164
javier,12,0.6644726000000105,-167
javier,12,0.6959241000000134,-145
javier,12,0.6959813000000139,-120
javier,12,0.69600650000001,-107
javier,12,0.6962075000000141,-113
javier,12,0.6962352000000038,-121
javier,12,0.6962560000000053,-122
javier,12,0.6964288000000067,-102
javier,12,0.6964541000000111,-74
javier,12,0.6965135000000089,-59
javier,12,0.6966890000000063,-50
javier,12,0.6967142000000024,-38
javier,12,0.6967341000000005,-27
javier,12,0.696902900000012,-25
javier,12,0.6969270000000023,-39
javier,12,0.6969470000000086,-54
javier,12,0.696966400000008,-51
javier,12,0.697133000000008,-28
javier,12,0.6971569000000102,-23
javier,12,0.6971764000000036,-14
javier,12,0.6973635000000087,-8
javier,12,0.6973899000000046,-8
javier,12,0.6974093000000039,-7
javier,12,0.6974280000000022,-13
javier,12,0.6975976000000088,-17
