person,questionCode,timediff,rawEeg
silvia,42,4.224680700000022,42
silvia,42,4.224773199999959,42
silvia,42,4.22481659999994,42
silvia,42,4.2252419000000145,42
silvia,42,4.225346899999977,42
silvia,42,4.225422900000012,42
silvia,42,4.22578539999995,42
silvia,42,4.225830099999939,42
silvia,42,4.225859499999956,42
silvia,42,4.225886800000012,42
silvia,42,4.226150899999993,42
silvia,42,4.226188699999966,42
silvia,42,4.226216300000033,42
silvia,42,4.226242599999978,42
silvia,42,4.226604100000031,42
silvia,42,4.22667469999999,42
silvia,42,4.226722999999993,42
silvia,42,4.2270039,42
silvia,42,4.227090599999997,42
silvia,42,4.2271220000000085,42
silvia,42,4.227150400000028,41
silvia,42,4.227405200000021,42
silvia,42,4.227441499999941,42
silvia,42,4.2274691000000075,42
silvia,42,4.227861299999972,42
silvia,42,4.227920100000006,42
silvia,42,4.227955100000031,42
silvia,42,4.227986299999998,42
silvia,42,4.2282981999999265,42
silvia,42,4.228341900000032,42
silvia,42,4.2283731999999645,42
silvia,42,4.228706399999965,42
silvia,42,4.22875369999997,42
silvia,42,4.228786499999956,42
silvia,42,4.228816299999949,43
silvia,42,4.229100300000027,42
silvia,42,4.229142000000024,42
silvia,42,4.229173199999991,42
silvia,42,4.229204099999947,42
silvia,42,4.22947709999994,42
silvia,42,4.229537299999947,42
silvia,42,4.229618800000026,42
silvia,42,4.230004899999926,42
silvia,42,4.2300491999999394,42
silvia,42,4.2300807000000304,42
silvia,42,4.230110500000023,42
silvia,42,4.230467299999987,42
silvia,42,4.2305116,42
silvia,42,4.230543300000022,42
silvia,42,4.230826699999966,42
silvia,42,4.230868699999974,42
silvia,42,4.230900599999927,42
silvia,42,4.230930899999976,42
silvia,42,4.231210400000009,42
silvia,42,4.231250400000022,42
silvia,42,4.231281299999978,42
silvia,42,4.23145420000003,42
silvia,42,4.231497699999977,42
silvia,42,4.240210599999955,42
silvia,42,4.240312700000004,42
silvia,42,4.240360399999986,42
silvia,42,4.2408075999999255,41
silvia,42,4.240870900000004,42
silvia,42,4.2409103999999616,41
silvia,42,4.240947600000027,42
silvia,42,4.241356099999962,42
silvia,42,4.241417299999966,42
silvia,42,4.241452900000013,42
silvia,42,4.241763099999957,42
silvia,42,4.241807799999947,42
silvia,42,4.241840300000035,42
silvia,42,4.241870899999981,42
silvia,42,4.242159000000015,42
silvia,42,4.24220159999993,42
silvia,42,4.242306299999996,42
silvia,42,4.242702099999974,42
silvia,42,4.242751999999996,42
silvia,42,4.242791600000032,42
silvia,42,4.242822299999943,42
silvia,42,4.243159699999978,42
silvia,42,4.2432059999999865,42
silvia,42,4.243238599999927,42
silvia,42,4.243269800000007,42
silvia,42,4.24355259999993,42
silvia,42,4.243595199999959,42
silvia,42,4.243627100000026,42
silvia,42,4.243901800000003,42
silvia,42,4.243991999999935,42
silvia,42,4.244027500000016,42
silvia,42,4.244058600000017,42
silvia,42,4.2443406999999524,42
silvia,42,4.244381999999973,42
silvia,42,4.244413000000009,42
silvia,42,4.244688900000028,42
silvia,42,4.244731199999933,42
silvia,42,4.244763599999942,42
silvia,42,4.244793999999956,42
silvia,42,4.245069699999931,42
silvia,42,4.245109899999989,42
silvia,42,4.245141200000035,42
silvia,42,4.245411399999966,42
silvia,42,4.245453099999963,42
silvia,42,4.24548470000002,42
silvia,42,4.245514899999989,42
silvia,42,4.245840799999996,42
silvia,42,4.2460318999999345,42
silvia,42,4.246079899999927,42
silvia,42,4.246113199999968,42
silvia,42,4.246417500000007,42
silvia,42,4.24646359999997,42
silvia,42,4.246515199999976,42
silvia,42,4.246787499999982,42
silvia,42,4.246825999999942,41
silvia,42,4.246855799999935,42
silvia,42,4.24688470000001,42
silvia,42,4.247150000000033,42
silvia,42,4.247188499999993,42
silvia,42,4.247219099999938,42
silvia,42,4.247518199999945,42
silvia,42,4.247561300000029,42
silvia,42,4.247591800000009,42
silvia,42,4.247621200000026,42
silvia,42,4.270493399999964,42
silvia,42,4.270552800000019,42
silvia,42,4.270580399999972,42
silvia,42,4.270828100000017,42
silvia,42,4.270858599999997,42
silvia,42,4.270880299999931,42
silvia,42,4.270900799999936,42
silvia,42,4.271087899999998,41
silvia,42,4.271114499999953,42
silvia,42,4.271135200000003,42
silvia,42,4.271311399999945,42
silvia,42,4.27133630000003,41
silvia,42,4.271357099999932,42
silvia,42,4.2713767999999845,41
silvia,42,4.271550999999931,42
silvia,42,4.2716038999999455,42
silvia,42,4.271625999999969,42
silvia,42,4.271803500000033,42
silvia,42,4.271828700000015,42
silvia,42,4.27184879999993,42
silvia,42,4.271868100000006,42
silvia,42,4.272039899999982,42
silvia,42,4.272064399999977,41
silvia,42,4.27208429999996,42
silvia,42,4.272104199999944,41
silvia,42,4.272275100000002,41
silvia,42,4.272299699999962,42
silvia,42,4.27232170000002,42
silvia,42,4.272514399999977,42
silvia,42,4.2725412999999435,42
silvia,42,4.272561799999949,42
silvia,42,4.272581100000025,41
silvia,42,4.272757100000035,42
silvia,42,4.2727820000000065,42
silvia,42,4.272802399999932,41
silvia,42,4.272976599999993,42
silvia,42,4.273001000000022,41
silvia,42,4.273021099999937,42
silvia,42,4.2730404000000135,42
silvia,42,4.273209800000018,42
silvia,42,4.273234300000013,42
silvia,42,4.273254299999962,42
silvia,42,4.273446499999977,42
silvia,42,4.273472999999967,42
silvia,42,4.273493499999972,41
silvia,42,4.273512600000004,41
silvia,42,4.273687300000006,42
silvia,42,4.273711899999967,42
silvia,42,4.273731600000019,42
silvia,42,4.273751100000027,42
silvia,42,4.273922599999992,42
silvia,42,4.273949600000037,42
silvia,42,4.273969899999997,42
silvia,42,4.274139499999933,42
silvia,42,4.274164100000007,41
silvia,42,4.2741836999999805,42
silvia,42,4.274202400000036,42
silvia,42,4.2743964000000005,42
silvia,42,4.27442259999998,42
silvia,42,4.274442700000009,42
silvia,42,4.274609199999986,42
silvia,42,4.274633600000016,41
silvia,42,4.2746532999999545,42
silvia,42,4.274673199999938,41
silvia,42,4.307331599999998,41
silvia,42,4.307385500000009,42
silvia,42,4.307408600000031,42
silvia,42,4.3075946999999815,42
silvia,42,4.307621299999937,42
silvia,42,4.307640200000037,42
silvia,42,4.307658299999957,42
silvia,42,4.307817,42
silvia,42,4.3078395,42
silvia,42,4.307857300000023,42
silvia,42,4.308010599999989,42
silvia,42,4.308032799999978,42
silvia,42,4.308073299999933,42
silvia,42,4.30809099999999,42
silvia,42,4.3082456999999295,42
silvia,42,4.308270499999935,42
silvia,42,4.308288100000027,42
silvia,42,4.308439499999963,42
silvia,42,4.308461200000011,42
silvia,42,4.308478700000023,42
silvia,42,4.308496399999967,42
silvia,42,4.308646199999998,42
silvia,42,4.3086677999999665,42
silvia,42,4.308689299999969,41
silvia,42,4.308715499999948,42
silvia,42,4.308926700000029,42
silvia,42,4.30895339999995,42
silvia,42,4.308969999999931,41
silvia,42,4.309113499999967,42
silvia,42,4.309133799999927,42
silvia,42,4.309149199999979,41
silvia,42,4.309164099999975,42
silvia,42,4.30929900000001,42
silvia,42,4.309318399999938,42
silvia,42,4.309334000000035,42
silvia,42,4.309470099999999,42
silvia,42,4.309489699999972,42
silvia,42,4.309505400000035,42
silvia,42,4.309521099999984,41
silvia,42,4.309675599999991,42
silvia,42,4.309696499999973,42
silvia,42,4.30971199999999,42
silvia,42,4.309847099999956,42
silvia,42,4.309866599999964,42
silvia,42,4.309882000000016,42
silvia,42,4.3098966999999675,42
silvia,42,4.310031999999978,42
silvia,42,4.310052700000028,42
silvia,42,4.310068099999967,42
silvia,42,4.310083200000008,42
silvia,42,4.310215900000003,42
silvia,42,4.310234899999955,42
silvia,42,4.310250099999962,42
silvia,42,4.310381799999959,41
silvia,42,4.310400500000014,41
silvia,42,4.310415799999987,42
silvia,42,4.310430300000007,42
silvia,42,4.310583599999973,42
silvia,42,4.310603199999946,42
silvia,42,4.310618500000032,41
silvia,42,4.310745900000029,42
silvia,42,4.310765100000026,42
silvia,42,4.3107800000000225,42
silvia,42,4.31079509999995,41
silvia,42,4.338302999999996,41
silvia,42,4.338354600000002,42
silvia,42,4.338375199999973,42
silvia,42,4.338549299999954,42
silvia,42,4.338571900000034,41
silvia,42,4.338587599999983,42
silvia,42,4.3386032999999316,42
silvia,42,4.338775699999928,42
silvia,42,4.338797900000031,42
silvia,42,4.33881359999998,42
silvia,42,4.3389545,42
silvia,42,4.338974099999973,42
silvia,42,4.338989900000001,41
silvia,42,4.3390048999999635,41
silvia,42,4.339140400000019,42
silvia,42,4.339159699999982,42
silvia,42,4.3391752,41
silvia,42,4.339309500000013,42
silvia,42,4.33932870000001,42
silvia,42,4.339347599999996,42
silvia,42,4.339362199999982,42
silvia,42,4.339496800000006,42
silvia,42,4.339515900000038,42
silvia,42,4.33953120000001,42
silvia,42,4.339546999999925,42
silvia,42,4.339707500000031,42
silvia,42,4.339727299999936,42
silvia,42,4.339742600000022,42
silvia,42,4.339876699999991,42
silvia,42,4.339896199999998,41
silvia,42,4.339911799999982,42
silvia,42,4.339926699999978,42
silvia,42,4.340059300000007,41
silvia,42,4.340078500000004,41
silvia,42,4.340094599999929,42
silvia,42,4.340227400000003,42
silvia,42,4.340246799999932,42
silvia,42,4.340261999999939,42
silvia,42,4.340276499999959,42
silvia,42,4.3404259999999795,42
silvia,42,4.340447700000027,42
silvia,42,4.340463099999965,42
silvia,42,4.340598499999942,42
silvia,42,4.340618199999994,41
silvia,42,4.340633499999967,42
silvia,42,4.340647699999977,42
silvia,42,4.340780999999993,42
silvia,42,4.340799899999979,42
silvia,42,4.3408150000000205,41
silvia,42,4.340830099999948,41
silvia,42,4.340961399999969,42
silvia,42,4.340980100000024,42
silvia,42,4.3409950999999865,42
silvia,42,4.341125799999986,42
silvia,42,4.341144200000031,42
silvia,42,4.341159299999958,41
silvia,42,4.341193099999941,41
silvia,42,4.341330699999958,42
silvia,42,4.341350000000034,42
silvia,42,4.341367699999978,41
silvia,42,4.341495000000009,41
silvia,42,4.341513999999961,42
silvia,42,4.341529000000037,42
silvia,42,4.341543600000023,42
silvia,42,4.3715380999999525,42
silvia,42,4.3716792999999825,41
silvia,42,4.371729099999925,42
silvia,42,4.372087099999931,42
silvia,42,4.372132800000031,42
silvia,42,4.372163399999977,42
silvia,42,4.37219099999993,42
silvia,42,4.372450200000003,42
silvia,42,4.372486999999978,42
silvia,42,4.372514799999976,41
silvia,42,4.372766399999932,41
silvia,42,4.372802799999931,42
silvia,42,4.372830499999964,41
silvia,42,4.372856999999954,42
silvia,42,4.373140000000035,42
silvia,42,4.373179800000003,42
silvia,42,4.373207999999977,41
silvia,42,4.3734558999999535,41
silvia,42,4.373491299999955,41
silvia,42,4.3735189999999875,42
silvia,42,4.3735452999999325,41
silvia,42,4.373787200000038,41
silvia,42,4.373822300000029,42
silvia,42,4.373849599999971,42
silvia,42,4.373877300000004,41
silvia,42,4.374117999999953,42
silvia,42,4.374153500000034,42
silvia,42,4.374181199999953,42
silvia,42,4.374417199999925,42
silvia,42,4.374452199999951,42
silvia,42,4.374512799999934,42
silvia,42,4.374544600000036,42
silvia,42,4.37478909999993,42
silvia,42,4.374823600000013,42
silvia,42,4.374852199999964,42
silvia,42,4.375089000000003,42
silvia,42,4.37512449999997,42
silvia,42,4.375151800000026,41
silvia,42,4.375178099999971,42
silvia,42,4.3754232,42
silvia,42,4.375457600000004,42
silvia,42,4.375485700000013,42
silvia,42,4.375724499999933,42
silvia,42,4.3757603000000245,42
silvia,42,4.375787999999943,42
silvia,42,4.375814200000036,41
silvia,42,4.37608560000001,41
silvia,42,4.376122799999962,41
silvia,42,4.376150400000029,42
silvia,42,4.376177499999926,42
silvia,42,4.37642059999996,42
silvia,42,4.376455599999986,42
silvia,42,4.376482300000021,42
silvia,42,4.376722599999994,42
silvia,42,4.37675749999994,42
silvia,42,4.376784599999951,42
silvia,42,4.3768109000000095,42
silvia,42,4.37705219999998,42
silvia,42,4.377087500000016,42
silvia,42,4.377114699999993,42
silvia,42,4.3773795999999265,42
silvia,42,4.377420299999926,42
silvia,42,4.3774482000000035,42
silvia,42,4.377474799999959,42
silvia,42,4.409028599999942,42
silvia,42,4.409119400000009,42
silvia,42,4.40916279999999,42
silvia,42,4.409546299999988,42
silvia,42,4.409596399999941,42
silvia,42,4.409629799999948,42
silvia,42,4.409661099999994,42
silvia,42,4.40994749999993,42
silvia,42,4.409990199999925,42
silvia,42,4.410022499999968,42
silvia,42,4.410300600000028,42
silvia,42,4.410340700000006,42
silvia,42,4.410372999999936,42
silvia,42,4.410403900000006,42
silvia,42,4.410677999999962,42
silvia,42,4.41071809999994,42
silvia,42,4.4107488999999305,42
silvia,42,4.411065199999939,42
silvia,42,4.411107399999992,42
silvia,42,4.411138999999935,42
silvia,42,4.411169399999949,42
silvia,42,4.411441099999934,42
silvia,42,4.411480099999949,42
silvia,42,4.4115170000000035,42
silvia,42,4.411550899999952,42
silvia,42,4.411822700000016,42
silvia,42,4.411862100000008,42
silvia,42,4.41189380000003,42
silvia,42,4.41215939999995,42
silvia,42,4.412198499999931,42
silvia,42,4.4122687999999926,42
