person,questionCode,timediff,rawEeg
silvia,26,0.5006625000000042,68
silvia,26,0.5007070000000056,-3
silvia,26,0.5007309000000078,-34
silvia,26,0.500935300000009,8
silvia,26,0.5009617999999989,39
silvia,26,0.5009815000000231,3
silvia,26,0.5009997000000226,-3
silvia,26,0.5011690999999985,57
silvia,26,0.5011927000000185,71
silvia,26,0.5012121999999977,28
silvia,26,0.5013751000000184,48
silvia,26,0.5013982000000112,101
silvia,26,0.5014172000000201,146
silvia,26,0.5014347999999984,181
silvia,26,0.5015950000000089,88
silvia,26,0.5016173000000208,-20
silvia,26,0.5016361000000131,-61
silvia,26,0.5017467000000124,-43
silvia,26,0.5017693000000065,5
silvia,26,0.5272453999999982,51
silvia,26,0.527274900000009,19
silvia,26,0.5272844000000134,-18
silvia,26,0.5273696000000143,-2
silvia,26,0.527380600000015,53
silvia,26,0.5273884000000066,102
silvia,26,0.5273969000000136,53
silvia,26,0.5274634000000162,22
silvia,26,0.5274726000000101,90
silvia,26,0.5274802000000136,107
silvia,26,0.5275350000000003,60
silvia,26,0.5275445999999988,-17
silvia,26,0.5275521000000083,-38
silvia,26,0.5816869000000224,-25
silvia,26,0.5817908000000216,-20
silvia,26,0.6149890000000084,-35
silvia,26,0.6150913000000173,-26
silvia,26,0.6151413000000048,33
silvia,26,0.6155907000000127,102
silvia,26,0.6156507000000033,108
silvia,26,0.615692700000011,-2
silvia,26,0.6160370000000057,-70
silvia,26,0.6160870000000216,-35
silvia,26,0.6161264000000131,25
silvia,26,0.6161642000000143,12
silvia,26,0.6164931000000138,-19
silvia,26,0.6165412000000003,-22
silvia,26,0.6165789000000075,-22
silvia,26,0.6169016000000056,-26
silvia,26,0.616949500000004,6
silvia,26,0.6170633000000123,64
silvia,26,0.6171027999999978,114
silvia,26,0.6174410000000137,124
silvia,26,0.6174889000000121,85
silvia,26,0.6175278000000048,65
silvia,26,0.6178463000000249,67
silvia,26,0.6178912000000025,72
silvia,26,0.6179744000000085,71
silvia,26,0.6180166999999983,60
silvia,26,0.618346100000025,86
silvia,26,0.6183927000000153,128
silvia,26,0.6184298000000013,113
silvia,26,0.6187950000000058,101
silvia,26,0.6188471000000106,82
silvia,26,0.6188844000000131,99
silvia,26,0.6189204000000075,114
silvia,26,0.6192521000000113,120
silvia,26,0.6192992000000004,71
silvia,26,0.6193355000000054,35
silvia,26,0.6196550000000229,68
silvia,26,0.6197035000000142,104
silvia,26,0.6197419000000082,54
silvia,26,0.6197774999999979,-6
silvia,26,0.620096000000018,48
silvia,26,0.6201428000000249,117
silvia,26,0.6201800999999989,109
silvia,26,0.6205490000000111,49
silvia,26,0.6205981000000236,10
silvia,26,0.620641500000005,28
silvia,26,0.6206779999999981,70
silvia,26,0.6208711000000164,98
silvia,26,0.6839520999999991,104
silvia,26,0.7133056000000124,98
silvia,26,0.7133715000000223,83
silvia,26,0.7134513999999967,56
silvia,26,0.7136973000000069,26
silvia,26,0.7137303000000088,0
silvia,26,0.7137560000000178,-38
silvia,26,0.7137809000000175,-98
silvia,26,0.7139852000000246,-44
silvia,26,0.7140133999999989,104
silvia,26,0.7140368000000024,172
silvia,26,0.7142359999999996,104
silvia,26,0.7142660000000092,-1
silvia,26,0.7142931000000203,-22
silvia,26,0.714518499999997,42
silvia,26,0.7145490999999993,129
silvia,26,0.7145723000000146,168
silvia,26,0.7145938000000172,160
silvia,26,0.7147951000000035,160
silvia,26,0.714823000000024,122
silvia,26,0.7148461000000168,61
silvia,26,0.7150413000000242,55
silvia,26,0.715069600000021,57
silvia,26,0.7150918000000104,39
silvia,26,0.7151135000000011,20
silvia,26,0.7153072000000122,9
silvia,26,0.7153348000000221,20
silvia,26,0.7153564000000188,51
silvia,26,0.7155787000000089,109
silvia,26,0.7156114000000002,103
silvia,26,0.7156539000000066,13
silvia,26,0.7156970000000058,-18
silvia,26,0.7159321000000034,33
silvia,26,0.7159637999999973,87
silvia,26,0.7159840000000202,97
