person,questionCode,timediff,rawEeg
silvia,14,4.67196229999999,42
silvia,14,4.672041199999995,42
silvia,14,4.672420899999992,42
silvia,14,4.672492399999982,42
silvia,14,4.672527099999996,42
silvia,14,4.6728689999999915,42
silvia,14,4.6729127999999776,42
silvia,14,4.672939799999995,42
silvia,14,4.672965399999981,42
silvia,14,4.6732286999999815,42
silvia,14,4.673265700000002,42
silvia,14,4.673293199999989,42
silvia,14,4.673541900000004,42
silvia,14,4.673577899999998,42
silvia,14,4.673604299999994,42
silvia,14,4.673630299999985,42
silvia,14,4.673872099999983,42
silvia,14,4.673907799999995,42
silvia,14,4.673934299999985,42
silvia,14,4.673960800000003,42
silvia,14,4.674237500000004,42
silvia,14,4.674276899999995,42
silvia,14,4.674304599999999,42
silvia,14,4.674555799999979,42
silvia,14,4.67459199999999,42
silvia,14,4.674620000000004,42
silvia,14,4.674647300000004,41
silvia,14,4.674888399999986,42
silvia,14,4.674923399999983,42
silvia,14,4.674951599999986,42
silvia,14,4.675202299999995,42
silvia,14,4.675298599999991,42
silvia,14,4.675343900000001,42
silvia,14,4.675373399999984,42
silvia,14,4.675699299999991,42
silvia,14,4.675741399999993,42
silvia,14,4.675769799999983,42
silvia,14,4.676026100000001,42
silvia,14,4.6760625000000005,42
silvia,14,4.676090799999997,42
silvia,14,4.676117699999992,42
silvia,14,4.676361200000002,42
silvia,14,4.676481899999999,42
silvia,14,4.676566899999983,42
silvia,14,4.676605599999988,42
silvia,14,4.676936699999999,42
silvia,14,4.676980200000003,42
silvia,14,4.677009099999992,41
silvia,14,4.677272399999993,42
silvia,14,4.6773101,42
silvia,14,4.6773384999999905,41
silvia,14,4.677365699999996,42
silvia,14,4.677616999999998,41
silvia,14,4.677654399999994,42
silvia,14,4.677681799999988,42
silvia,14,4.6778786999999795,42
silvia,14,4.677915499999983,42
silvia,14,4.6779439999999965,42
silvia,14,4.7016129999999805,42
silvia,14,4.701706699999988,42
silvia,14,4.7017497999999875,42
silvia,14,4.702088500000002,42
silvia,14,4.702136299999978,42
silvia,14,4.702170499999994,42
silvia,14,4.702202699999987,42
silvia,14,4.702493599999997,42
silvia,14,4.7025356000000045,42
silvia,14,4.702567700000003,42
silvia,14,4.702845699999983,42
silvia,14,4.7028867999999875,42
silvia,14,4.702918899999986,42
silvia,14,4.7029493,42
silvia,14,4.703271299999983,42
silvia,14,4.703313999999978,42
silvia,14,4.703345999999982,42
silvia,14,4.703622699999983,42
silvia,14,4.703662499999979,42
silvia,14,4.703699099999994,42
silvia,14,4.7037303999999835,42
silvia,14,4.7040336999999965,42
silvia,14,4.704079299999989,42
silvia,14,4.70411009999998,42
silvia,14,4.704138900000004,42
silvia,14,4.704399999999993,42
silvia,14,4.704481799999996,42
silvia,14,4.704510699999986,42
silvia,14,4.704763200000002,42
silvia,14,4.70479899999998,42
silvia,14,4.7048269000000005,42
silvia,14,4.704853999999983,42
silvia,14,4.7051017,42
silvia,14,4.705209599999989,42
silvia,14,4.705340299999989,42
silvia,14,4.70601019999998,42
silvia,14,4.706136799999996,42
silvia,14,4.706271200000003,42
silvia,14,4.70634579999998,42
silvia,14,4.706786399999999,42
silvia,14,4.7068373999999835,42
silvia,14,4.70686809999998,42
silvia,14,4.707134999999994,42
silvia,14,4.707174100000003,42
silvia,14,4.707202800000005,42
silvia,14,4.707230999999979,42
silvia,14,4.7074832999999785,42
silvia,14,4.707520299999999,42
silvia,14,4.707548000000003,42
silvia,14,4.707575899999995,42
silvia,14,4.707882899999987,42
silvia,14,4.707926599999979,42
silvia,14,4.707954199999989,42
silvia,14,4.708202,42
silvia,14,4.708236699999986,42
silvia,14,4.708264200000002,42
silvia,14,4.708290799999986,42
silvia,14,4.708534399999991,42
silvia,14,4.70856999999998,42
silvia,14,4.708597699999984,42
silvia,14,4.70883169999999,42
silvia,14,4.708866499999999,42
silvia,14,4.708893499999988,42
silvia,14,4.708920199999994,42
silvia,14,4.734243099999986,42
silvia,14,4.734334699999977,42
silvia,14,4.734376999999995,42
silvia,14,4.734711899999979,42
silvia,14,4.73475959999999,42
silvia,14,4.734792900000002,42
silvia,14,4.7348255999999935,42
silvia,14,4.735120499999994,42
silvia,14,4.735163499999999,42
silvia,14,4.735195500000003,42
silvia,14,4.73553849999999,42
silvia,14,4.735583300000002,42
silvia,14,4.735615899999999,42
silvia,14,4.735646099999997,42
silvia,14,4.735925699999996,42
silvia,14,4.735966899999994,42
silvia,14,4.735998199999983,42
silvia,14,4.7362732999999935,42
silvia,14,4.736315099999985,42
silvia,14,4.736347299999977,42
silvia,14,4.736377299999987,42
silvia,14,4.736651499999994,42
silvia,14,4.7367334999999855,42
silvia,14,4.736769199999998,42
silvia,14,4.73680109999998,42
silvia,14,4.737205799999998,42
silvia,14,4.737251200000003,42
silvia,14,4.737286399999988,42
silvia,14,4.737574599999988,42
silvia,14,4.737614899999983,42
silvia,14,4.7376464999999826,42
silvia,14,4.737677300000001,42
silvia,14,4.737952699999994,43
silvia,14,4.737992399999996,42
silvia,14,4.7380244000000005,42
silvia,14,4.738337699999988,42
silvia,14,4.738381799999985,42
silvia,14,4.738414199999994,42
silvia,14,4.738445200000001,42
silvia,14,4.738722299999978,42
silvia,14,4.738761699999998,42
silvia,14,4.738792399999994,42
silvia,14,4.739065499999981,42
silvia,14,4.7391054,42
silvia,14,4.739136599999995,42
silvia,14,4.739167299999991,42
silvia,14,4.73943779999999,42
silvia,14,4.739476999999994,42
silvia,14,4.7395084999999995,42
silvia,14,4.739540099999999,42
silvia,14,4.739851399999992,42
silvia,14,4.73989739999999,42
silvia,14,4.739929399999994,42
silvia,14,4.74020729999998,42
silvia,14,4.7402462999999955,42
silvia,14,4.7402783,42
silvia,14,4.740308099999993,42
silvia,14,4.740581399999996,42
silvia,14,4.740621399999981,42
silvia,14,4.740651999999983,42
silvia,14,4.740908599999983,42
silvia,14,4.740947299999988,42
silvia,14,4.740978699999999,42
silvia,14,4.741009599999984,42
silvia,14,4.764694999999989,42
silvia,14,4.7647537,42
silvia,14,4.764779500000003,42
silvia,14,4.764992599999999,42
silvia,14,4.765022499999986,42
silvia,14,4.7650443,42
silvia,14,4.765064800000005,42
silvia,14,4.765280399999995,43
silvia,14,4.7653099999999995,42
silvia,14,4.765331599999996,42
silvia,14,4.765513499999997,42
silvia,14,4.765539399999994,42
silvia,14,4.7655598999999995,42
silvia,14,4.765579899999977,42
silvia,14,4.765754999999984,42
silvia,14,4.765783900000002,42
silvia,14,4.765804399999979,42
silvia,14,4.765979399999992,42
silvia,14,4.766004299999992,42
silvia,14,4.7660240999999814,42
silvia,14,4.766043599999989,42
silvia,14,4.766244599999993,42
silvia,14,4.766271199999977,42
silvia,14,4.766290799999979,42
silvia,14,4.766310599999997,42
silvia,14,4.766487600000005,42
silvia,14,4.766512699999993,42
silvia,14,4.766532799999993,41
silvia,14,4.766704500000003,42
silvia,14,4.76672929999998,42
silvia,14,4.7667492999999865,42
silvia,14,4.766768899999988,42
silvia,14,4.766940599999998,42
silvia,14,4.766965699999986,42
silvia,14,4.766985599999998,42
silvia,14,4.767179900000002,42
silvia,14,4.767206299999998,42
silvia,14,4.7672264999999925,42
silvia,14,4.767245599999995,42
silvia,14,4.7674229999999795,42
silvia,14,4.767447699999991,42
silvia,14,4.767467699999997,41
silvia,14,4.767640400000005,42
