person,questionCode,timediff,rawEeg
javier,48,0.0025190000000065993,40
javier,48,0.002638600000011593,66
javier,48,0.0026530000000093423,65
javier,48,0.0026632000000290645,35
javier,48,0.002672500000016953,17
javier,48,0.0027501000000142994,21
javier,48,0.0027612999999746535,32
javier,48,0.002770300000008774,37
javier,48,0.0028442999999924723,34
javier,48,0.0028550999999765736,26
javier,48,0.002863800000000083,26
javier,48,0.0028722999999786225,25
javier,48,0.0030039000000101623,35
javier,48,0.0030184000000303968,53
javier,48,0.003028400000005149,64
javier,48,0.0031617000000210282,54
javier,48,0.0031710000000089167,33
javier,48,0.003178499999989981,25
javier,48,0.003192399999988993,36
javier,48,0.0032588000000259854,58
javier,48,0.0032676999999807776,70
javier,48,0.0032747000000199478,49
javier,48,0.003281399999991663,26
javier,48,0.003344299999980649,28
javier,48,0.003353100000026643,38
javier,48,0.003360299999997096,51
javier,48,0.003431200000022727,70
javier,48,0.003440599999976257,71
javier,48,0.003447600000015427,54
javier,48,0.003454200000021501,41
javier,48,0.003517699999974866,53
javier,48,0.0035262999999758904,53
javier,48,0.003533399999980702,39
javier,48,0.0035955999999828236,36
javier,48,0.003604300000006333,32
javier,48,0.003611499999976786,8
javier,48,0.0036183999999934713,-4
javier,48,0.0036804000000074666,-6
javier,48,0.003689100000030976,-2
javier,48,0.003696199999978944,12
javier,48,0.0037032999999837557,19
javier,48,0.0037404000000265114,2
javier,48,0.021672799999976178,-6
javier,48,0.021709700000030807,17
javier,48,0.021724399999982325,45
javier,48,0.021805700000015804,68
javier,48,0.057760400000006484,84
javier,48,0.08500500000002376,92
javier,48,0.08504149999998845,97
javier,48,0.08505539999998746,105
javier,48,0.08516250000002401,132
javier,48,0.08517719999997553,134
javier,48,0.08518809999998211,109
javier,48,0.08529240000001437,87
javier,48,0.08530700000000024,64
javier,48,0.0853177000000187,36
javier,48,0.08532789999998158,25
javier,48,0.08541619999999739,39
javier,48,0.08542829999998958,42
javier,48,0.08543839999998681,38
javier,48,0.08544829999999592,40
javier,48,0.0855333000000087,49
javier,48,0.0855452999999784,49
javier,48,0.08555510000002187,50
javier,48,0.08564050000001089,59
javier,48,0.08565390000001116,65
javier,48,0.08566369999999779,59
javier,48,0.08567320000003065,58
javier,48,0.08576950000002626,57
javier,48,0.08578219999998282,58
javier,48,0.08579220000001442,66
javier,48,0.08587790000001405,60
javier,48,0.08588989999998375,68
javier,48,0.08589970000002722,76
javier,48,0.08590920000000324,69
javier,48,0.0859922999999867,53
javier,48,0.08600430000001325,49
javier,48,0.08601570000001857,41
javier,48,0.08610499999997501,37
javier,48,0.08611700000000155,36
javier,48,0.08612690000001066,35
javier,48,0.08613650000000916,37
javier,48,0.08623190000002978,28
javier,48,0.08624459999998635,36
javier,48,0.08625449999999546,49
javier,48,0.08626409999999396,36
javier,48,0.08634230000001253,22
javier,48,0.0863540999999941,26
javier,48,0.0863641000000257,36
javier,48,0.11658240000002706,36
javier,48,0.11660879999999452,27
javier,48,0.11661930000002485,20
javier,48,0.11670409999999265,22
javier,48,0.11671690000002855,35
javier,48,0.11672520000001896,40
javier,48,0.11673259999997754,43
javier,48,0.16270809999997482,50
javier,48,0.19520849999997836,43
javier,48,0.19523989999999003,41
javier,48,0.19525110000000723,49
javier,48,0.1953616999999781,71
javier,48,0.19537550000001147,71
javier,48,0.19538449999998875,49
javier,48,0.19539270000001352,35
javier,48,0.19548989999998412,39
javier,48,0.1955020999999988,51
javier,48,0.1955115999999748,64
javier,48,0.19562389999998686,76
javier,48,0.1956478999999831,85
javier,48,0.19565729999999348,74
javier,48,0.19566509999998516,58
javier,48,0.1957439999999906,59
