person,questionCode,timediff,rawEeg
silvia,3,4.270308399999998,42
silvia,3,4.2703764000000035,42
silvia,3,4.270438200000001,42
silvia,3,4.270712600000003,41
silvia,3,4.270748099999999,42
silvia,3,4.270790699999999,42
silvia,3,4.271057200000001,42
silvia,3,4.2710905,42
silvia,3,4.271120000000003,42
silvia,3,4.271177799999997,42
silvia,3,4.2714149000000035,42
silvia,3,4.271468599999999,42
silvia,3,4.2715198,42
silvia,3,4.271545699999997,42
silvia,3,4.271760399999998,42
silvia,3,4.271818000000003,42
silvia,3,4.271847399999999,42
silvia,3,4.2720603,42
silvia,3,4.272100100000003,42
silvia,3,4.2721579999999975,42
silvia,3,4.272188100000001,42
silvia,3,4.2724039000000005,42
silvia,3,4.272461700000001,42
silvia,3,4.272488899999999,42
silvia,3,4.272705299999998,42
silvia,3,4.272735400000002,42
silvia,3,4.272770600000001,42
silvia,3,4.272824800000002,42
silvia,3,4.2730757,42
silvia,3,4.273131900000003,42
silvia,3,4.273159999999997,42
silvia,3,4.273373100000001,42
silvia,3,4.273432700000001,42
silvia,3,4.273472499999997,42
silvia,3,4.273492400000002,42
silvia,3,4.273719,42
silvia,3,4.273787300000002,42
silvia,3,4.273807499999997,42
silvia,3,4.273823900000004,42
silvia,3,4.274023800000002,42
silvia,3,4.2740741,42
silvia,3,4.274123500000002,42
silvia,3,4.274341100000001,42
silvia,3,4.274368899999999,42
silvia,3,4.274391800000004,42
silvia,3,4.274449500000003,42
silvia,3,4.274693499999998,42
silvia,3,4.274721499999998,42
silvia,3,4.274762699999997,42
silvia,3,4.2750065999999975,42
silvia,3,4.2750356000000025,42
silvia,3,4.275053300000003,42
silvia,3,4.2750699999999995,42
silvia,3,4.2752941000000035,43
silvia,3,4.275340900000003,42
silvia,3,4.275387899999998,42
silvia,3,4.275537499999999,42
silvia,3,4.275565499999999,42
silvia,3,4.2964832999999985,42
silvia,3,4.296559199999997,42
silvia,3,4.296605800000002,42
silvia,3,4.296982200000002,42
silvia,3,4.2970361,42
silvia,3,4.2970763000000005,43
silvia,3,4.297216900000002,42
silvia,3,4.297577599999997,42
silvia,3,4.2976296000000005,42
silvia,3,4.297668899999998,42
silvia,3,4.298008299999999,42
silvia,3,4.298058099999999,42
silvia,3,4.298168199999999,42
silvia,3,4.298207900000001,42
silvia,3,4.298452599999997,42
silvia,3,4.298480599999998,42
silvia,3,4.298497300000001,42
silvia,3,4.298642800000003,42
silvia,3,4.298663400000002,42
silvia,3,4.298681600000002,42
silvia,3,4.298696800000002,42
silvia,3,4.298834599999999,42
silvia,3,4.2988538999999975,42
silvia,3,4.298869500000002,42
silvia,3,4.298884800000003,42
silvia,3,4.299021600000003,42
silvia,3,4.2990410000000026,42
silvia,3,4.299056900000004,42
silvia,3,4.299191899999997,42
silvia,3,4.299211,42
silvia,3,4.2992260999999985,41
silvia,3,4.2992414,42
silvia,3,4.299376600000002,42
silvia,3,4.299395699999998,42
silvia,3,4.299410999999999,42
silvia,3,4.299697100000003,42
silvia,3,4.299726999999997,42
silvia,3,4.2997437000000005,42
silvia,3,4.299759199999997,42
silvia,3,4.299915200000001,42
silvia,3,4.299936600000002,42
silvia,3,4.299952699999999,42
silvia,3,4.300090599999997,42
silvia,3,4.300111100000002,42
silvia,3,4.300127400000001,42
silvia,3,4.300142600000001,42
silvia,3,4.3002765000000025,42
silvia,3,4.300295900000002,42
silvia,3,4.3003108999999995,42
silvia,3,4.300326400000003,42
silvia,3,4.300487500000003,42
silvia,3,4.300510199999998,42
silvia,3,4.300525399999998,42
silvia,3,4.300663700000001,42
silvia,3,4.300682199999997,42
silvia,3,4.300697499999998,43
silvia,3,4.300711999999997,42
silvia,3,4.3008466,43
silvia,3,4.300865700000003,43
silvia,3,4.3008813,42
silvia,3,4.301010900000001,42
silvia,3,4.301029800000002,42
silvia,3,4.301044599999997,42
silvia,3,4.301059700000003,42
silvia,3,4.327726400000003,42
silvia,3,4.327800400000001,42
silvia,3,4.327849100000002,42
silvia,3,4.328229,42
silvia,3,4.328283499999998,42
silvia,3,4.328325100000001,42
